code;product_name;brands;countries_tags;energy_100g;fat_100g;saturated-fat_100g;carbohydrates_100g;sugars_100g;fiber_100g;proteins_100g;salt_100g;sodium_100g
3256220076036;Coquilles Saint-Jacques* à la Bretonne (4 + 2 Gratuites) ;U,Système U;en:france;607;9.6;6.8;5.3;2.4;0.8;8.9;0.82042;0.323
3256220110082;Tartine craquantes au froment;U;en:france;1586;2.8;1.1;76;4.8;2.5;10;1.81102;0.713
3256220110105;Biscottes au froment;U;en:france;1611;4.9;0.7;72.2;6.9;4.4;10.8;1.4;0.551181102
3256220110112;Biscottes, très pauvres en sel;U;en:france;1678;5.1;0.6;74.8;7.3;3.9;11.9;0.0100076;0.00394
3256220110204;Petits pains grillés au froment;Super U;en:france;1726;8;3.5;72;7;4.5;10;1.143;0.45
3256220110228;Cornichons extra-fins;U;en:france;55;0.1;0;1;0.4;1.9;1.1;1.6256;0.64
3256220110259;Petits pains grillés, au blé complet, U;U;en:france;1715;10.4;0.9;66;5;6.3;10;1.01092;0.398
3256220112208;olives vertes entières;U;en:france;667.4;14.5;;6.3;;;1.4;;
3256220112215;Olives vertes dénoyautées;U;en:france;594;13.9;2;1.3;0;5.1;1;4.191;1.65
3256220112222;Olives noires dénoyautées;U;en:france;506;13.2;;0;;;0.5;;
3256220112239;Olives noires à la Grècque;U;en:france;1473;35.6;16;4.5;;6.1;1.8;10.4;4.094488189
3256220112703;Salsifis;U;en:france;131;0.2;0;4.7;3.6;2.7;1.3;0.65;0.255905512
3256220113588;Orangeade Pulpée light;U;en:france;20;0.01;0;1.1;1.1;0.04;0.1;0.00762;0.003
3256220113984;Lait concentré sucré ;U;en:france;1372;8;5.4;56.4;56.4;0;6.9;0.2;0.078740157
3256220113991;Lait concentré non sucré entier;U;en:france;553;7.5;4.6;10.1;10.1;0;6.1;0.3;0.118110236
3256220114103;Crème de marrons vanillée;U;en:france;1114;0.47;0.11;62.4;46.3;2.2;1.1;0.0199898;0.00787
3256220114165;Beurre Moulé de Bretagne Demi-sel (80 % MG) ;U;en:france;2977;80;58;0.4;0.4;0;0.6;2.0066;0.79
3256220116770;Pâtes de fruits (Boîte Corolle) saveurs : pomme, poire, abricot, cassis, cerie, mûre;U;en:france;1385;0.3;0.1;81.4;73.6;1.3;0;0.16002;0.063
3256220118460;U Fourrées Chocolat;U;en:france;1881;15.8;5.2;66.8;35.3;5;7.1;1.3462;0.53
3256220122245;Barquettes chocolat Noisette;U;en:france;2020;23;3.25;60;40;2;7.75;0.445;0.175
3256220125321;Marshmallows;U;en:france;1523;0;;86.1;71.8;0;3.5;0;0
3256220125772;Batonnets de la mer gout crabe;u;en:france;491;4.3;0.4;12.1;3.4;;7.4;1.78;0.700787402
3256220126335;Crevettes entières crues;U;en:france;393;0.3;0.2;0.3;0;0;22.6;1.06934;0.421
3256220126366;Noix de St-Jacques avec corail surgelées;U;en:france;322;0.7;0.2;2.3;0;0;15.4;0.40894;0.161
3256220126465;Mélange de jeunes pousses;U;en:france;71;0.3;0;0.7;0.2;1.3;2.1;0.4572;0.18
3256220126694;Filets de Maquereaux (Sauce Moutarde à l'ancienne avec rondelle de citron);U,Système U;en:france;731;14;2.1;0.6;0.5;1.2;11.9;1.8796;0.74
3256220130042;Fruits gourmands fraise;U;en:france;199;0;;11.4;10.3;0.2;0.2;0.0249936;0.00984
3256220130059;Fruits gourmands GOYAVE;U;en:france;788;0;0;10.8;9.7;0.2;0.2;0.025;0.00984
3256220130066;Fruits Gourmands Pêche;U;en:france;209;0;0;12.3;11.1;0.2;0.2;0.0249;0.00980315
3256220130226;Fruits gourmands MANGUE;U;en:france;209;0;0;12.3;11.1;0.2;0.2;0.0635;0.025
3256220130233;Fruit Gourmands Banane;U;en:france;209;;;12.1;;;0.2;;
3256220133951;Carottes rapées;U;en:france;236;2.2;0.1;7.4;5.5;2.3;0.6;0.7366;0.29
3256220133968;U - Taboulé à l'Orientale;U;en:france;665;4.2;0.5;24.2;5.1;2.5;4.6;0.7366;0.29
3256220133982;Céleri Rémoulade;U;en:france;552;11.9;0.89;3.1;1.1;;1.1;0.73;0.287401575
3256220141260;Dessert Liégeois chocolat et crème fraiche;U;en:france;662;7.6;4.7;18.4;17;1;3.5;0;0
3256220170093;Filets de Maquereaux aux Tomate Basilic et Olives;U;en:france;893;16.9;3;3.1;2.1;1.2;;0.762;0.3
3256220170598;Filet de limande du Nord, surgelé;U;en:france;301;0.9;0.2;0;0;0;15.9;0.16;0.062992126
3256220171786;parmentier de poisson à  la ciboulette U;U;en:france;555;8;4.7;8;1.5;1.1;6.7;0.83;0.326771654
3256220172318;Petits pains grillés;U;en:france;642;2.5;0.2;26.4;1.1;2.8;4.6;0;0
3256220172455;100% pur jus Orange Clémentine Raisin Blanc;U;en:france;212;0.5;0;12;11;0;0.6;0.01016;0.004
3256220172844;Purée de tomates;U;en:france;84;0.2;;3.4;;;1.1;;
3256220174350;Chocolat lait fourré Praliné éclats de Noisettes caramélisés;U;en:france;2302;34;16.2;52;52;2.6;8.2;0.1524;0.06
3256220174367;Saveur Intense;U;en:france;1457;3.6;;70.4;;;7.5;;
3256220174848;Saumon Atlantique, fumé au bois de hêtre, en tranches;U;en:france;761;10.7;2.5;0.4;0.4;0;21;2.9972;1.18
3256220177962;100% pur jus pomme pressé;U;en:france;198;0;0;11.5;10.4;0.1;0.1;0.02286;0.009
3256220177979;sardines à la sauce citronnée;u;en:france;754;11;2.8;0;0;0;21;1;0.393700787
3256220177986;Filets de Sardines Sauce Tomate Basilic & Olives;U;en:france,fr:europe;658;9.5;;1;;;17;;
3256220178495;Boisson au Soja Vanille Bio - 1 litre - U;U;en:france;247;2.1;0.36;6;5.6;0.6;3.7;0.127;0.05
3256220179294;Chips à l'ancienne saveur crème oignon;U;en:france;2382;37;3.4;51;2;4.7;6.4;1.89992;0.748
3256220179621;Miel de fleurs;U;en:france;1343;0;0;78;78;0;1;0;0
3256220179799;Cuillers dégustation;U;en:france;1514;3.8;1.1;71.5;53.1;2.1;8.3;0.5588;0.22
3256220179805;Cuillers pâtissiers;U;en:france;1491;3.3;0.8;73;46.9;1.3;6.9;0.4064;0.16
3256220180030;Dessert Pomme Banane;U;en:france;305;0.2;0;16;15;2.1;0.5;0;0
3256220210058;Mini gâteaux aux pépites de chocolat;U;en:france;1870;23.4;4.8;52.3;30.8;2.5;5.6;0.82042;0.323
3256220210072;Mini gâteaux fourrés au chocolat;U;en:france;1849;23;3.3;52.7;34.5;1.5;5.3;1.09982;0.433
3256220210157;Cake aux Fruits Tranché;U;en:france;1447;9.3;1.4;58.6;37.7;3.1;4.8;0.59944;0.236
3256220210393;Super U - Génoises nappées de Chocolat noir fourrées Orange;Super U;en:france;1600;9.6;5.6;68.8;54.4;2;3.2;1.02;0.4
3256220210461;Cookies goût chocolat et pépites de chocolat ;U;en:france;2102;26.1;14.1;57.3;38.7;5.2;7.1;0.6;0.236220472
3256220210478;U Cookies Pépites de chocolat et Noix de Coco;U;en:france;2190;28.1;;59.9;;;7.19;;
3256220210492;Génoises nappées de Chocolat blanc fourrées Cerise;U;en:france;1611;9.8;5.7;69.6;55.5;2;2.9;0.199898;0.0787
3256220210560;Sablés nappés chocolat au lait;U;en:france;2081;22.5;13.5;66;28;2;6.5;0.5;0.196850394
3256220211222;Palets Bretons, pur beurre;U;en:france;2125;25;15;64;25;1.5;6;0.75946;0.299
3256220211291;Petit beurre Riche en Blé;U;en:france;1921;14.5;8.8;71.8;22.4;3;8.2;0.9;0.354330709
3256220211475;Cigarettes croustillantes;U,Hyper U;en:france;2115;24.3;14.1;66.1;40;1.5;24.3;0.30988;0.122
3256220212052;Petit Beurre Tablette Chocolat noir;U;en:france;2115;24.7;15.5;63;36;3.5;6;0.4572;0.18
3256220212076;Petit Beurre Tablette Chocolat au lait et aux noisettes;U;en:france,fr:europe;2100;23.1;12.3;65;35.2;2.7;7;0.43;0.169291339
3256220212090;Petit Beurre Tablette Chocolat lait;U;en:france;2111;23.6;15;65.5;39.5;2.2;6.3;0.508;0.2
3256220212342;Barres moelleuses Figues Pruneaux;U;en:france;1530;5;2;75;50;4.5;4;0.635;0.25
3256220212403;P'tit Fourré Chocolat;U;en:france;2074;23.6;10.7;62.3;38.1;3.1;6.9;0.50038;0.197
3256220213202;Langues de chats;U;en:france;1810;9.3;;80.8;;;5.4;;
3256220213325;Barres céréales, fruits rouges (riz & blé complet);U;en:france;1628;3.5;0.4;83;31;2.4;5.1;0.6;0.236220472
3256220240864;Sauce Pesto;Super U;en:france;1605;36.2;5.1;10.5;2.4;2.6;3.9;2.54;1
3256220258524;Moussaka à l'huile d'olive vierge extra 0.5% et au thym;U;en:france;517;9.4;2.3;3.5;4.2;3.9;4.6;0.87;0.342519685
3256220260176;Fromage au Poivre des Indes à tartiner (24 % MG);U;en:france;1041;24;17.3;3;3;0;6;1.2954;0.51
3256220260305;Mini Mozzarella (17% MG) - 150 g - U;U;en:france;949;17;11.6;0.8;0.8;0.1;18;0.4064;0.16
3256220267762;Tuiles saveur citrons;U;en:france;1643;5;2;75.5;42;9;6;0.635;0.25
3256220267861;Pâte à Pizza ronde avec de la levure boulangère;U;en:france;1152;5.6;0.9;45.9;2.1;1.8;8.8;2.3622;0.93
3256220268035;Moutarde de Dijon Fine & Forte;U;en:france;619;11.5;0.8;3.2;2.7;;7.2;6.5;2.559055118
3256220268387;Ecorces d'orange confites, Chocolat noir 72%;U;en:france;2251;38.2;23.9;35.5;31.5;11.3;7.5;0.02286;0.009
3256220268417;Cappuccino saveur chocolat;U;en:france;1663;11.4;11.4;61.7;61.2;4;9.4;1.27;0.5
3256220269193;Gambas entières crues;SUPER U;en:france;419;0.4;0.2;0.4;0.4;;23.4;1.4478;0.57
3256220269254;Nuggets de Blanc de Poulet surgelés - 300 g - U;U;en:france;780;7.3;1.4;12;0.8;0.6;17.7;0.9398;0.37
3256220269377;Oeufs frais Bio (x 10) calibre Gros;U Bio,U;en:france;591;10;1.9;0.7;0.7;0;12.3;;
3256220270670;Orange Carotte Mangue;U;en:france;236;0.2;0;12.7;11.4;0.3;0.6;0.005;0.00197
3256220271325;Palets Noix de Coco;U;en:france;1995;19.7;11.6;67.1;31.1;3.6;5.7;0.8;0.31496063
3256220271554;Mousse de Canard au Porto ;U,Système U;en:france;1368;30;10.4;3.1;2.3;0;11.2;1.4478;0.57
3256220271578;Galettes bretonnes pur beurre;U;en:france;2046;20.6;13.7;69.2;29.4;2;8.7;0.85;0.334645669
3256220275347;Noix de coco râpée;U;en:france;2481;58;;11.8;;;6.2;;
3256220275361;Amandes effilées;U;en:france;2410;53.5;;4.5;;;19;;
3256220275385;Pignons de pin;U;en:france;2749;62.5;9.6;5;;2.8;17.3;;
3256220280051;Biscottes au germe de blé;U bio,U;en:france;1657;5;0.5;72;3;5.5;12;1.1;0.433070866
3256220280099;Coquillettes Bio (Qualité supérieure);U bio,Système U;en:france;1467;2;0.3;70;2.5;2;11;0;0
3256220280136;Huile Olive Vierge Extra;U,U bio;en:france;3766;100;;0;;0;0;0;0
3256220280143;Huile vierge tournesol;U,U-bio;en:france;3700;100;;0;;0;0;0;0
3256220280204;Galettes pur beurre;U Bio,U;en:france;2058;21;14;68;25;1.8;6.5;0.5842;0.23
3256220280211;Farine de blé type 65;U bio,U;en:france;1441;1;0.2;73.1;1.6;3.1;8;0.12;0.047244094
3256220282314;Thon  au Naturel - U;U;en:france;494;1.6;0.6;0.5;0.5;0;25;1.3208;0.52
3256220282321;U Thon au naturel;U;en:france;494;1.6;0.5;0;0;0;25.6;1.524;0.6
3256220282338;Thon albacore au naturel;Super U;en:france;499;2;0.6;0.5;0.5;0;25;1.3208;0.52
3256220288576;Comté AOP (34% MG) - 400 g - U;U;en:france;1734;34;23.5;0;0;0;28;0.9144;0.36
3256220298896;Farfalle - 1 kg - U;U;en:france;1481;0.9;0.2;74;2.3;3.5;10.7;0.0508;0.02
3256220299053;Torsades (Cuisson Rapide 5 min.);U;en:france;1501;0.9;0.2;74;2.3;3.5;10.7;0.0508;0.02
3256220358026;Paëlla à l'huile d'olive vierge extra et au curcuma - Surgelé;U,Système U;en:france;515;3.2;0.64;15.8;0.2;0.9;7.1;0.7;0.275590551
3256220358316;Bifidus Aromatisé Saveur citron;U;en:france;382;3.1;1.9;12;12;0;3.7;0.09906;0.039
3256220358330;Yaourts au Lait Entier - aux fruits rouges - Avec Morceaux;U,Système U;en:france;383;2.72;1.84;13.2;12.8;0;3.44;0.08;0.0315
3256220358347;Yaourts au Lait Entier - aux fruits jaunes - Avec Morceaux;U,Système U;en:france;389;2.7;1.8;13.6;13.3;0;3.4;0.1;0.039370079
3256220359993;Croquants Cacahuète;U;en:france;2054;22.5;5.6;57;2;3.9;13;1.8034;0.71
3256220360180;Graines de couscous aux épices;U;en:france;1585;3.1;0.6;69;2.6;5.3;15;1.99898;0.787
3256220360425;100% pur jus TOMATE pressée;U;en:france;105;0.2;0.04;4.7;4.2;0.6;0.9;0.50038;0.197
3256220360432;Grosses Asperges Blanches;U;en:france;71;0.34;0;1.6;0;0.68;1.6;0.9144;0.36
3256220360531;Croûtons Nature;U;en:france;2185;29;4;56;4;3;8;0.889;0.35
3256220360548;Croûtons saveur Ail;U;en:france;2185;29;4;56;4;3;8;2.159;0.85
3256220362290;Confiture Pêche, pur sucre de canne;U;en:france;1004;0.2;0.1;59;59;0.7;0.3;0.029972;0.0118
3256220362399;Yaourt nature Bio;u;en:france;281;3.7;2.5;5;4.8;0;3.5;0.127;0.05
3256220363112;Sauce Tartare;U;en:france,fr:europe;1821;46.2;3.7;6.4;3.8;0.1;0.9;2.2;0.866141732
3256220363310;Chips nature - Paysannes;U;en:france;2310;35;3.2;51;0.2;4.2;6.2;1.1;0.433070866
3256220363334;Chips légères Nature;u;en:france;2016;24;2.2;57;0.5;5;7;0.9906;0.39
3256220363341;Chips saveur barbecue;U;en:france;2265;34;3.1;51.5;2;4.5;4.6;1.6002;0.63
3256220365451;Moelleux au cacao;U;en:france;1861;26.5;21.1;45.7;33.7;2.3;5;0.381;0.15
3256220365796;Profiteroles;U;en:france;1096;12.7;6.6;29.5;18.5;3.1;5.8;0.4318;0.17
3256220367981;Riz basmati;U,U-bio;en:france;1498;1.3;0.5;75.1;0.9;1.8;10.6;;
3256220368025;Coeurs de palmier;U;en:france;137;1;0;2;0;4;2;0.9652;0.38
3256220368032;Penne semi-complètes bio U;U,U bio;en:france;1508;2;0.3;71;3;5;11;0.013;0.00511811
3256220368049;Coeurs de Palmier, tranchés, extra tendres;U;en:france;138;0.6;0.1;3.4;0;1.6;2;1.85;0.728346457
3256220368070;Asperges vertes miniatures;U;en:france,fr:europe;127;0.4;0;3.1;0;3;2.1;0.8128;0.32
3256220368087;Huile vierge de colza Bio;U,U-bio;en:france;3766;100;8;;;;;;
3256220368124;Farine de blé Type 110 semi-complète;U bio;en:france;1445;1.8;0;68;2;6.5;0;0.0254;0.01
3256220368223;Cookies pépites de chocolat et quinoa pur beurre;U,U bio;en:france;1998;22;13;60;31;3.5;8;0.5;0.196850394
3256220368230;Sablés aux amandes et au citron U bio;U,U bio,Système U;en:france;2044;23;12;61;25;2.5;8;0.3556;0.14
3256220368278;Gaufres à la farine d'épeautre et au miel pur beurre;U Bio;en:france;1861;16.7;9.7;68.1;40.7;0.9;4.6;0.762;0.3
3256220368339;muesli floconneux;U bio;en:france;1448;6.7;2.4;57.5;14.2;10.3;8.8;0.03;0.011811024
3256220368940;Rillettes de poulet rôti en cocotte U;U;en:france;1364;29;9.1;0.5;0.5;0;15.7;1.3;0.511811024
3256220368995;Cocktail de fruits de mer surgelé;U;en:france;433;2;0.4;2.5;0;0;18.6;;
3256220369657;Saucisson Sec Pur Porc;U Bio;en:france;1748;32.5;13.6;1.1;0.7;;31;5.5;2.165354331
3256220369824;Assortiment Raclette;U;en:france;1372;26;17;0.5;0.01;0.001;23;1.9304;0.76
3256220369947;Pur jus orange pressée ;U;en:france;199;0.1;0;11;9;0;0.5;0;0
3256220370264;Le Supérieur teneur réduite en sel;U;en:france;468;3;1.1;1;0.8;0;20;1.4;0.551181102
3256220394079;Muesli Croustillant aux 4 noix;U;en:france;1971;20.7;2.1;56.9;19;6.5;10.9;0.1016;0.04
3256220394086;Muesli croustillant aux fruits rouges;U;en:france;1809;13;1.4;65.6;21;7.2;9.1;0.127;0.05
3256220440189;Muesli floconneux avec 25% de fruits;U;en:france;1576;5.5;1.6;68;21;6.9;9.5;0.4826;0.19
3256220450003;Céréales chocolatées fourrées chocolat;U;en:france;1870;15.7;5.33;66.7;35.3;5;7;1.35;0.533
3256220450140;Muesli Croustillant aux 3 Chocolats ;U,Système U;en:france;1923;16.5;8;67;28;5.5;7.6;0.762;0.3
3256220471923;Petits pois et carottes extra fins;U;en:france;226;0.3;0;8.9;4.5;2;2.8;0.6096;0.24
3256220496148;Chocolat noir fourré Menthe Intense;U;en:france;1941;19;11;68;66;4;3.3;0;0
3256220496285;abricots;U;en:france;268;0.1;0;15.2;15.2;0.3;0.2;0.100076;0.0394
3256220496292;Abricots;U;en:france;276;0.1;0;15.4;15.4;0.8;0.5;0.0100076;0.00394
3256220497114;Poudre cacaotée;U bio;en:france;1544;3.5;2.2;72.1;68.3;9.4;7.5;0.0254;0.01
3256220504898;Crevettes;U;en:france;437;1.8;;0;;;21.8;;
3256220506243;Lasagnes Chèvre Epinards surgelées - 500 g - U;U;en:france;563;6;3.9;13.3;1.4;0.7;6.4;1.016;0.4
3256220506410;Jambon de Bayonne;U;en:france;1079;15.2;6.9;0.8;0.5;0;29.5;5.1562;2.03
3256220506649;Jambon cuit Supérieur Bio;U bio,Système U;en:france;490;3;1.1;0.6;0.6;0;21.7;2;0.787401575
3256220506755;Le Torchon Sans Couenne;U,Système U;en:france;549;5.2;2;1;0.8;0;20;1.8542;0.73
3256220506793;Le Torchon Sans Couenne;U,Système U;en:france;549;5.2;2;1;0.8;0;20;1.8542;0.73
3256220507844;Rôti de Porc;U;en:france;575;4.8;2;1;0.7;;22.4;1.98;0.779527559
3256220508391;Crevettes, sauvages;U;en:france;264;1;0.4;0.5;0;0;13;1.6;0.62992126
3256220508407;Crevettes Jumbo, décortiquées, cuites ;U;en:france;264;1;0.4;0.5;0;0;13;1.524;0.6
3256220510189;100% pur jus Orange Mangue;U;en:france;188;0.5;0;10;9.6;0.3;0.7;0.01;0.003937008
3256220510585;Flageolets verts, extra-fins;U;en:france;356;0.8;0.1;11.7;0.7;7.1;4.1;0.86106;0.339
3256220511292;Sucettes au lait U;U;en:france;215;0.2;0.2;12.1;7.8;;;0.254;0.1
3256220512985;Chocolat noir supérieur 74% de cacao;U Bio;en:france;2335;41;27.9;35;25.8;9.2;8.8;0.0254;0.01
3256220513166;Sirop de Framboise;U;en:france;1454;0.1;;85.5;;;0.1;;
3256220514552;Velouté Poireaux pomme de terre à la crème fraiche;U;en:france;160;1.2;0.8;5.6;0.6;0.6;0.9;0.7112;0.28
3256220514606;Velouté de potiron à la crème fraîche;U;en:france;184;1.9;1.3;6.3;4;0.8;0.6;0.7874;0.31
3256220514613;Cacao non sucré;U;en:france;1550;20.7;12.5;11.7;0.5;31.1;19.8;0;0
3256220516471;Nems au Porc;U;en:france;761;9.5;2.9;15.3;1.9;2.2;7.7;0.94996;0.374
3256220610452;Chocolat noir à patisser fondant;U;en:france;2140;30;18;51;48;8.3;5.7;;
3256220610605;Chocolat noir noisettes entières;U,système u;en:france;2402;42.2;16.7;36.6;32.2;8.4;7.8;;
3256220610810;Chocolat Lait Douceur;U;en:france;2428;40.2;25.5;48.4;47.4;1.6;6.2;0.254;0.1
3256220611404;Chocolat Noir supérieur;U;en:france;2083;27.7;17.4;52.5;49;8;6;0.127;0.05
3256220611503;Chocolat lait extra-fin;U;en:france;2273;32.3;20.4;57;55.8;1.9;5.5;0.254;0.1
3256220611527;Chocolat lait croustillant;U;en:france;2198;28.6;18;60.1;50.9;2;6;0.4572;0.18
3256220612364;Pancetta 10 tranches;U;en:france;1316;25;15;1;0;0;22;4.1;1.614173228
3256220620703;P'tit Fourré Pocket;U;en:france;2117;26;12.8;59;32.5;3;7.5;0.50038;0.197
3256220652698;Jambon cru italien;U;en:france;1142;18;7;0.7;0;0;27;5.6;2.204724409
3256220652988;4 Steak hâchés Pur Boeuf Bio;U;en:france;878;15;6.4;0;0;0;19;0.16764;0.066
3256220653015;Miettes de thon à l'huile d'Olive Vierge Extra;U;en:france;1022;17.7;2.6;0;0;0;21.6;1.3208;0.52
3256220658287;Coulommiers au lait de vache pasteurisé en portions (23 % MG);U,Système U;en:france;1174;23;17;1;;;18;1.5;0.590551181
3256220658393;madeleines longues;U;en:france;1868;22.8;2.4;54;29.8;2;5.3;0.635;0.25
3256220658959;amandes émondées;U;en:france;2379;53.5;;4.5;;;19;;
3256220659062;Cola zéro ;U;en:france;2;0;0;0.1;0;0;0;0;0
3256220659116;Lentilles vertes - 500 g - U;U;en:france;1340;1.33;0.167;45;1;14;24;0.0423;0.0167
3256220659147;Pois cassés;U;en:france,en:french-guiana;540;0.7;0.2;11.7;1;5.9;15.6;0.00254;0.001
3256220660785;Sardines au piment;U;en:france;1072;17.8;;0;0;0;24.3;1.016;0.4
3256220660808;Crabe des Mers chaudes 100% morceaux;U;en:france;297;0.5;0.5;1.1;0.9;;15.3;1.6256;0.64
3256220660891;Tarama Au Crabe;U,Système U;en:france;2184;53.2;4;3.2;0.2;7.4;7.4;1.39954;0.551
3256220661256;Amandes et fruits rouges;U;en:france;1823;19.6;1.7;50.2;47.4;9.1;10.1;0.169926;0.0669
3256220661287;Compotes pomme fraise, pomme, pomme poire;U;en:france;315;0.2;0;17;15.5;1.7;0.3;0;0
3256220661300;Compotes pomme;U;en:france;315;0.2;0;17;15.5;1.7;0.3;0;0
3256220662291;Poulet Champignons noirs et nouilles à la coriandre;U,Système U;en:france;459;3.2;0.5;10.4;0.7;1.8;8.8;0.84;0.330708661
3256220663212;Mélange de Blé, Soja, Avoine et Orge;U;en:france;1586;7.5;1.3;50.8;2;8.1;22.9;0;0
3256220665704;Haricots beurre extra-fins;U;en:france;104;0.2;0;2.8;0.5;2.7;1.6;0.7874;0.31
3256220666084;Mélange japonais;U;en:france;1790;10.5;1.5;70.2;9.8;2.4;11.1;1.09982;0.433
3256220666107;Pâtes chinoises aux oeufs;U;en:france;1569;3;0.9;70.6;1.1;3.7;13.4;0.9652;0.38
3256220666114;Nouilles cuisinées saveur boeuf;U;en:france;300;2.69;1.33;10.1;1.12;0.5;1.43;1.21;0.476
3256220666138;Nouilles cuisinées saveur Poulet et Champignons;U;en:france;1789;14.9;7.5;62.2;8.4;4.2;8.6;6.7;2.637795276
3256220666152;U Cuisines & Découvertes Galettes de riz;U Cuisines & Découvertes,U;en:france;1372;0.2;0;80.2;0;1.5;1.3;2.794;1.1
3256220666169;Sauce soja;U;en:france;188;0.1;;4.1;4.1;;6.9;15.494;6.1
3256220666350;Lait de coco;U;en:france;824;19;17.2;4.5;4.2;0.052;2;0.3556;0.14
3256220666398;Champignons noirs déshydratés;U;en:france,fr:europe;787;0.2;0.1;1.1;0.5;79.4;7.4;0.0762;0.03
3256220666459;8 Tortillas de Maïs;U;en:france;1304;7.3;1.4;51.2;1;3;8.2;1.2954;0.51
3256220666503;Tortillas chips goût chili ;U;en:france;1979;20;2;64.4;1.5;4;6.6;1.50114;0.591
3256220666510;6 Wraps tortillas de blé;U;en:france,en:french-guiana;1351;7;0.8;54;1.5;3;9.5;1.30048;0.512
3256220666534;Alphabet, Pâtes à potage;U,Système U;en:france;1501;0.9;0.2;74;2.3;3.5;10.7;0.06;0.023622047
3256220666596;Blanc de dinde;U;en:france;428;1;0.1;1.6;0.9;;21.4;1.8288;0.72
3256220687867;Bloc de foie gras de canard du Sud-Ouest avec morceaux;U;en:france;1915;47.4;21;2.6;1.4;0.8;6.5;1.3;0.511811024
3256220692731;pâte de curry rouge;cuisines & decouvertes,U;en:france;613;7.7;1.2;15.2;14.6;1.2;4.1;11.684;4.6
3256220710923;Bonbons tendres 6 parfums U;U;en:france;1686;6.6;6.3;84;70;0;0.8;0;0
3256220710930;Caramels Tendres, assortiment 4 parfuns;U;en:france;1628;9.5;7.4;73;63;1;2.4;0.508;0.2
3256220711050;Frites;Super U;en:france;1394;0;0;76.7;66.6;0;5.2;0;0
3256220711159;assortiment de gélifiés;U;en:france;1386;0;0;77;60;0;4.5;0.024;0.009448819
3256220711258;Fraises;U;en:france;1445;;;81.5;76.2;;3.5;0.1016;0.04
3256220728683;Chips à la Crevette;U,Système U;en:france;2267;31.2;2.7;63;6.7;1;2;1.8542;0.73
3256220756402;Tomates Entières Pelées au Jus 238 g;U;en:france;103;0.1;0;3.5;3.5;1.3;1.7;0.03;0.011811024
3256220756563;Tomates Entières pelées au Jus 765 g;U;en:france;103;0.1;0;3.5;3.5;1.3;1.7;0.0254;0.01
3256220756716;Pousses de haricots Mungo (frais & croquants);U;en:france;96;0.3;0.2;2.3;2.2;1.9;1.9;0.39878;0.157
3256220764261;Vinaigre balsamique de Modène;U;en:france;448;0.1;0.1;25.9;22.5;0.04;0.7;0.0762;0.03
3256220764421;Saucisson sec, pur porc;U;en:france;1741;34.2;13.6;3;2.7;0;23.9;4.064;1.6
